"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"2965","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","UNDER $1 000","0 to 9 999"
"2966","Pretty happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"2967","Pretty happy","VERY HAPPY","Fair","Worse","Not satisfied at all","$150000 TO $169999","90 000 to 170 000"
"2968","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$6 000 TO 6 999","0 to 9 999"
"2969","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"2970","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"2971","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2972","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"2973","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"2974","Pretty happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2975","Very happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$12500 TO 14999","10 000 to 19 999"
"2976","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2977","Pretty happy","PRETTY HAPPY","Good","Worse","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2978","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"2979","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$1 000 TO 2 999","0 to 9 999"
"2980","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2981","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2982","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2983","Not too happy","VERY HAPPY","Poor","Worse","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"2984","Pretty happy","VERY HAPPY","Fair","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"2985","Pretty happy",".i:  Inapplicable","Good","Worse","Pretty well satisfied","$15000 TO 17499","10 000 to 19 999"
"2986","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"2987","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2988","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"2989","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2990","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"2991","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"2992","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2993","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2994","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2995","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$22500 TO 24999","20 000 to 39 999"
"2996","Not too happy","PRETTY HAPPY","Good","Stayed same","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"2997","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2998","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2999","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3000","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3001","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3002","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3003","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"3004","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3005","Very happy","VERY HAPPY","Poor","Better","Not satisfied at all","$7 000 TO 7 999","0 to 9 999"
"3006","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$35000 TO 39999","20 000 to 39 999"
"3007","Very happy","VERY HAPPY","Fair","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"3008","Very happy","PRETTY HAPPY","Excellent","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3009","Pretty happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"3010","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3011","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3012","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"3013","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3014","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3015","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3016","Pretty happy","VERY HAPPY","Good","Worse","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3017","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3018","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3019","Not too happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3020","Not too happy","NOT TOO HAPPY","Good","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3021","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3022","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"3023","Not too happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3024","Not too happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3025","Pretty happy","PRETTY HAPPY","Good","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"3026","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3027","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3028","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3029","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3030","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$10000 TO 12499","10 000 to 19 999"
"3031","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3032","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3033","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3034","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$20000 TO 22499","20 000 to 39 999"
"3035","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3036","Pretty happy",".i:  Inapplicable","Fair","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3037","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"3038","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"3039","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3040","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3041","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3042","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3043","Not too happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3044","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3045","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3046","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3047","Not too happy","NOT TOO HAPPY","Fair","Worse","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3048","Very happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"3049","Pretty happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"3050","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3051","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"3052","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3053","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3054","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3055","Pretty happy","PRETTY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3056","Not too happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$170000 OR OVER","90 000 to 170 000"
"3057","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3058","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3059","Very happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3060","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3061","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3062","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3063","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$1 000 TO 2 999","0 to 9 999"
"3064","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3065","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3066","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3067","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3068","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3069","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3070","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3071","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3072","Very happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3073","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3074","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3075","Not too happy",".i:  Inapplicable","Excellent","Worse","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"3076","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3077","Not too happy",".i:  Inapplicable","Excellent","Worse","Pretty well satisfied","$1 000 TO 2 999","0 to 9 999"
"3078","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3079","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3080","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"3081","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$1 000 TO 2 999","0 to 9 999"
"3082","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3083","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"3084","Pretty happy","PRETTY HAPPY","Fair","Stayed same","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3085","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3086","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"3087","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3088","Not too happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3089","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3090","Pretty happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3091","Very happy","VERY HAPPY","Excellent","Better","Not satisfied at all","$170000 OR OVER","90 000 to 170 000"
"3092","Not too happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$8 000 TO 9 999","0 to 9 999"
"3093","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"3094","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3095","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3096","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3097","Pretty happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3098","Not too happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"3099","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3100","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"3101","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3102","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$15000 TO 17499","10 000 to 19 999"
"3103","Not too happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$15000 TO 17499","10 000 to 19 999"
