year,id_,happy,hapmar,health,life,satfin,finalter,ballot,income16
2021,4250,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$60000 TO 74999
2021,4251,Pretty happy,PRETTY HAPPY,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$75000 TO $89999
2021,4252,Pretty happy,.i:  Inapplicable,Excellent,Routine,Not satisfied at all,Better,Ballot a,$60000 TO 74999
2021,4253,Not too happy,.i:  Inapplicable,Excellent,Routine,More or less satisfied,Stayed same,Ballot c,.d:  Do not Know/Cannot Choose
2021,4254,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Worse,Ballot c,$110000 TO $129999
2021,4255,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$110000 TO $129999
2021,4256,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Better,Ballot c,$5 000 TO 5 999
2021,4257,Pretty happy,.i:  Inapplicable,Fair,Exciting,Pretty well satisfied,Better,Ballot a,$6 000 TO 6 999
2021,4258,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Stayed same,Ballot c,$50000 TO 59999
2021,4259,Pretty happy,.i:  Inapplicable,Good,Exciting,Not satisfied at all,Better,Ballot a,.d:  Do not Know/Cannot Choose
2021,4260,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$75000 TO $89999
2021,4261,Not too happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot c,$30000 TO 34999
2021,4262,Pretty happy,PRETTY HAPPY,Good,Exciting,Pretty well satisfied,Stayed same,Ballot a,$90000 TO $109999
2021,4263,Very happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$75000 TO $89999
2021,4265,Not too happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$50000 TO 59999
2021,4266,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Better,Ballot a,$170000 OR OVER
2021,4267,Pretty happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Better,Ballot a,$150000 TO $169999
2021,4268,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$170000 OR OVER
2021,4269,Not too happy,PRETTY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot a,$1 000 TO 2 999
2021,4270,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$35000 TO 39999
2021,4271,Pretty happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Better,Ballot a,$12500 TO 14999
2021,4272,Very happy,.i:  Inapplicable,Good,Exciting,Pretty well satisfied,Better,Ballot a,$60000 TO 74999
2021,4273,Very happy,PRETTY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$35000 TO 39999
2021,4274,Not too happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot c,$30000 TO 34999
2021,4275,Not too happy,.i:  Inapplicable,Poor,Dull,More or less satisfied,Stayed same,Ballot c,$30000 TO 34999
2021,4276,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot c,.s:  Skipped on Web
2021,4277,Pretty happy,PRETTY HAPPY,Fair,Routine,More or less satisfied,Stayed same,Ballot a,$25000 TO 29999
2021,4279,Not too happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$30000 TO 34999
2021,4280,Very happy,.i:  Inapplicable,Excellent,Exciting,Pretty well satisfied,Better,Ballot a,$10000 TO 12499
2021,4281,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,.r:  Refused
2021,4282,Not too happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$40000 TO 49999
2021,4283,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,UNDER $1 000
2021,4284,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Stayed same,Ballot c,$75000 TO $89999
2021,4285,Pretty happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Stayed same,Ballot c,$10000 TO 12499
2021,4286,Pretty happy,.i:  Inapplicable,Poor,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$8 000 TO 9 999
2021,4287,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$40000 TO 49999
2021,4288,Very happy,.i:  Inapplicable,Excellent,Exciting,Not satisfied at all,Worse,Ballot a,$5 000 TO 5 999
2021,4289,Very happy,VERY HAPPY,Excellent,Exciting,More or less satisfied,Better,Ballot c,$60000 TO 74999
2021,4290,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$15000 TO 17499
2021,4291,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,UNDER $1 000
2021,4292,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$15000 TO 17499
2021,4293,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Stayed same,Ballot a,$22500 TO 24999
2021,4295,Very happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$10000 TO 12499
2021,4296,Very happy,VERY HAPPY,Excellent,Exciting,More or less satisfied,Better,Ballot a,.d:  Do not Know/Cannot Choose
2021,4297,Not too happy,.i:  Inapplicable,Fair,Dull,Not satisfied at all,Stayed same,Ballot a,$10000 TO 12499
2021,4298,Very happy,VERY HAPPY,Excellent,Routine,Pretty well satisfied,Better,Ballot c,$150000 TO $169999
2021,4300,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,.d:  Do not Know/Cannot Choose
2021,4301,Very happy,VERY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$170000 OR OVER
2021,4303,Pretty happy,VERY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$150000 TO $169999
2021,4304,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$130000 TO $149999
2021,4305,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$8 000 TO 9 999
2021,4307,Very happy,VERY HAPPY,Fair,Exciting,More or less satisfied,Stayed same,Ballot c,$10000 TO 12499
2021,4308,Not too happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,$110000 TO $129999
2021,4309,Pretty happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,$75000 TO $89999
2021,4311,Pretty happy,PRETTY HAPPY,Fair,Exciting,Pretty well satisfied,Better,Ballot a,$110000 TO $129999
2021,4312,Not too happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Stayed same,Ballot c,$50000 TO 59999
2021,4313,Very happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$90000 TO $109999
2021,4314,Very happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Worse,Ballot a,$110000 TO $129999
2021,4315,Pretty happy,.i:  Inapplicable,Fair,Routine,Pretty well satisfied,Stayed same,Ballot a,$25000 TO 29999
2021,4316,Very happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Worse,Ballot a,$170000 OR OVER
2021,4317,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$17500 TO 19999
2021,4318,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Worse,Ballot c,$170000 OR OVER
2021,4319,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$40000 TO 49999
2021,4320,Pretty happy,PRETTY HAPPY,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$1 000 TO 2 999
2021,4321,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$90000 TO $109999
2021,4322,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot c,$90000 TO $109999
2021,4323,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$90000 TO $109999
2021,4324,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Worse,Ballot a,$17500 TO 19999
2021,4325,Very happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot c,$20000 TO 22499
2021,4326,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot a,$170000 OR OVER
2021,4327,Very happy,.n:  No answer,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$110000 TO $129999
2021,4328,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Better,Ballot a,$130000 TO $149999
2021,4329,Not too happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Worse,Ballot c,$50000 TO 59999
2021,4330,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$130000 TO $149999
2021,4331,Not too happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$60000 TO 74999
2021,4332,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$110000 TO $129999
2021,4333,Pretty happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Worse,Ballot a,$22500 TO 24999
2021,4334,Very happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Stayed same,Ballot a,$90000 TO $109999
2021,4335,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$170000 OR OVER
2021,4336,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$150000 TO $169999
2021,4337,Very happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot c,$17500 TO 19999
2021,4338,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$60000 TO 74999
2021,4340,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$60000 TO 74999
2021,4341,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,.s:  Skipped on Web
2021,4342,Very happy,VERY HAPPY,Excellent,Routine,Pretty well satisfied,Stayed same,Ballot c,$90000 TO $109999
2021,4344,Not too happy,VERY HAPPY,Fair,Routine,More or less satisfied,Worse,Ballot c,$170000 OR OVER
2021,4345,Not too happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Stayed same,Ballot a,$75000 TO $89999
2021,4346,Very happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot a,$40000 TO 49999
2021,4347,Pretty happy,PRETTY HAPPY,Good,Routine,More or less satisfied,Better,Ballot a,$170000 OR OVER
2021,4348,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot a,$130000 TO $149999
2021,4349,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Worse,Ballot c,$25000 TO 29999
2021,4350,Pretty happy,VERY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot c,$130000 TO $149999
2021,4351,Pretty happy,.i:  Inapplicable,Poor,Routine,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,4352,Very happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$110000 TO $129999
2021,4353,Pretty happy,PRETTY HAPPY,Good,Routine,Pretty well satisfied,Better,Ballot a,$130000 TO $149999
2021,4354,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Better,Ballot a,$90000 TO $109999
2021,4355,Pretty happy,VERY HAPPY,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$25000 TO 29999
2021,4356,Not too happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Better,Ballot c,$110000 TO $129999
2021,4358,Very happy,.i:  Inapplicable,Excellent,Routine,More or less satisfied,Better,Ballot c,$50000 TO 59999
2021,4359,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Better,Ballot c,$110000 TO $129999
2021,4360,Pretty happy,PRETTY HAPPY,Fair,Routine,More or less satisfied,Better,Ballot a,$90000 TO $109999
2021,4361,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$40000 TO 49999
2021,4362,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot c,$35000 TO 39999
2021,4363,Not too happy,.i:  Inapplicable,Fair,Exciting,More or less satisfied,Stayed same,Ballot c,$60000 TO 74999
2021,4364,Not too happy,.i:  Inapplicable,Poor,Dull,More or less satisfied,Stayed same,Ballot c,$40000 TO 49999
2021,4366,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$12500 TO 14999
2021,4367,Not too happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,4368,Pretty happy,PRETTY HAPPY,Fair,Routine,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,4369,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$40000 TO 49999
2021,4370,Not too happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot a,$25000 TO 29999
2021,4371,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot c,$130000 TO $149999
2021,4372,Very happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$130000 TO $149999
2021,4373,Pretty happy,PRETTY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot a,$4 000 TO 4 999
2021,4374,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$50000 TO 59999
2021,4375,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$170000 OR OVER
2021,4376,Not too happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$90000 TO $109999
2021,4377,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$50000 TO 59999
2021,4378,Not too happy,NOT TOO HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Worse,Ballot b,$10000 TO 12499
2021,4379,Pretty happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$75000 TO $89999
2021,4380,Very happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot c,$22500 TO 24999
2021,4381,Very happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot c,$60000 TO 74999
2021,4382,Pretty happy,PRETTY HAPPY,Fair,Routine,More or less satisfied,Worse,Ballot a,$25000 TO 29999
2021,4384,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot c,$90000 TO $109999
2021,4385,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$60000 TO 74999
2021,4386,Not too happy,VERY HAPPY,Fair,Exciting,Not satisfied at all,Better,Ballot c,$110000 TO $129999
2021,4387,Very happy,PRETTY HAPPY,Excellent,Routine,Pretty well satisfied,Better,Ballot c,$60000 TO 74999
2021,4388,Pretty happy,VERY HAPPY,Good,Routine,Not satisfied at all,Better,Ballot c,$50000 TO 59999
2021,4389,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$40000 TO 49999
2021,4390,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$170000 OR OVER
2021,4391,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Stayed same,Ballot c,$90000 TO $109999
2021,4392,Pretty happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$90000 TO $109999
2021,4393,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$22500 TO 24999
2021,4394,Not too happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Worse,Ballot b,$40000 TO 49999
2021,4395,Very happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$40000 TO 49999
2021,4396,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Worse,Ballot a,.s:  Skipped on Web
2021,4397,Pretty happy,VERY HAPPY,Poor,Routine,More or less satisfied,Stayed same,Ballot c,$170000 OR OVER
2021,4399,Pretty happy,VERY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,$25000 TO 29999
2021,4401,Very happy,VERY HAPPY,Excellent,Exciting,More or less satisfied,Better,Ballot c,$75000 TO $89999
2021,4402,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Stayed same,Ballot a,$60000 TO 74999
2021,4403,Pretty happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$110000 TO $129999
2021,4404,Not too happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Better,Ballot c,$90000 TO $109999
2021,4406,Pretty happy,.i:  Inapplicable,Excellent,Routine,More or less satisfied,Better,Ballot c,$15000 TO 17499
2021,4407,Pretty happy,PRETTY HAPPY,Excellent,Exciting,More or less satisfied,Stayed same,Ballot a,$130000 TO $149999
2021,4408,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$17500 TO 19999
2021,4409,Very happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$90000 TO $109999
2021,4410,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$50000 TO 59999
2021,4411,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$90000 TO $109999
2021,4412,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Stayed same,Ballot c,$50000 TO 59999
2021,4414,Pretty happy,.i:  Inapplicable,Good,Exciting,Pretty well satisfied,Better,Ballot a,$90000 TO $109999
2021,4416,Very happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$75000 TO $89999
2021,4417,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$30000 TO 34999
2021,4418,Not too happy,.i:  Inapplicable,Fair,Exciting,Not satisfied at all,Worse,Ballot c,$35000 TO 39999
2021,4419,Not too happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$90000 TO $109999
2021,4422,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$20000 TO 22499
2021,4423,Very happy,VERY HAPPY,Good,Exciting,Pretty well satisfied,Stayed same,Ballot c,$150000 TO $169999
2021,4425,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Better,Ballot c,$15000 TO 17499
2021,4426,Pretty happy,PRETTY HAPPY,Fair,Routine,More or less satisfied,Better,Ballot c,$130000 TO $149999
2021,4427,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Stayed same,Ballot c,$150000 TO $169999
2021,4428,Not too happy,PRETTY HAPPY,Excellent,Exciting,More or less satisfied,Better,Ballot a,$150000 TO $169999
2021,4429,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Worse,Ballot b,$60000 TO 74999
2021,4430,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot c,.d:  Do not Know/Cannot Choose
2021,4432,Pretty happy,.i:  Inapplicable,Excellent,Routine,Pretty well satisfied,Better,Ballot a,$75000 TO $89999
2021,4433,Not too happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot c,.d:  Do not Know/Cannot Choose
2021,4435,Pretty happy,VERY HAPPY,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$50000 TO 59999
2021,4436,Not too happy,.i:  Inapplicable,Fair,Routine,Pretty well satisfied,Better,Ballot c,$110000 TO $129999
2021,4437,Very happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$110000 TO $129999
2021,4438,Pretty happy,VERY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,.s:  Skipped on Web
2021,4439,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Stayed same,Ballot a,$8 000 TO 9 999
2021,4440,Not too happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$75000 TO $89999
2021,4441,Not too happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$15000 TO 17499
2021,4442,Pretty happy,VERY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,$75000 TO $89999
2021,4443,Very happy,.i:  Inapplicable,Excellent,Exciting,More or less satisfied,Better,Ballot a,$90000 TO $109999
2021,4444,Pretty happy,VERY HAPPY,Good,Exciting,Pretty well satisfied,Stayed same,Ballot c,$110000 TO $129999
2021,4445,Pretty happy,PRETTY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$170000 OR OVER
2021,4447,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Worse,Ballot c,$35000 TO 39999
2021,4448,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$150000 TO $169999
2021,4449,Very happy,.i:  Inapplicable,Good,Exciting,Not satisfied at all,Better,Ballot a,$25000 TO 29999
2021,4450,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,4451,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$75000 TO $89999
